time,volumn
2018/2/17 10:50,1436
2018/2/17 10:55,1438
2018/2/17 11:00,1400
2018/2/17 11:05,1409
2018/2/17 11:10,1485
2018/2/17 11:15,1428
2018/2/17 11:20,1519
2018/2/17 11:25,1448
2018/2/17 11:30,1489
2018/2/17 11:35,1420
2018/2/17 11:40,1441
2018/2/17 11:45,1487
2018/2/17 11:50,1547
2018/2/17 11:55,1490
2018/2/17 12:00,1493
2018/2/17 12:05,1462
2018/2/17 12:10,1443
2018/2/17 12:15,0
2018/2/17 12:20,1804
2018/2/17 12:25,1491
2018/2/17 12:30,1459
2018/2/17 12:35,1506
2018/2/17 12:40,1515
2018/2/17 12:45,1471
2018/2/17 12:50,1475
2018/2/17 12:55,1504
2018/2/17 13:00,1528
2018/2/17 13:05,1614
2018/2/17 13:10,1547
2018/2/17 13:15,1474
2018/2/17 13:20,1571
2018/2/17 13:25,1547
2018/2/17 13:30,1493
2018/2/17 13:35,1602
2018/2/17 13:40,1521
2018/2/17 13:45,1559
2018/2/17 13:50,1516
2018/2/17 13:55,1570
2018/2/17 14:00,1519
2018/2/17 14:05,1655
2018/2/17 14:10,1752
2018/2/17 14:15,1639
2018/2/17 14:20,1544
2018/2/17 14:25,1563
2018/2/17 14:30,1650
2018/2/17 14:35,1608
2018/2/17 14:40,1644
2018/2/17 14:45,1729
2018/2/17 14:50,1686
2018/2/17 14:55,1752
2018/2/17 15:00,1590
2018/2/17 15:05,1758
2018/2/17 15:10,1613
2018/2/17 15:15,1716
2018/2/17 15:20,1663
2018/2/17 15:25,1578
2018/2/17 15:30,1637
2018/2/17 15:35,1603
2018/2/17 15:40,1805
2018/2/17 15:45,1620
2018/2/17 15:50,1625
2018/2/17 15:55,1631
2018/2/17 16:00,1738
2018/2/17 16:05,1662
2018/2/17 16:10,1763
2018/2/17 16:15,1496
2018/2/17 16:20,1576
2018/2/17 16:25,1605
2018/2/17 16:30,1562
2018/2/17 16:35,1536
2018/2/17 16:40,1562
2018/2/17 16:45,1639
2018/2/17 16:50,1663
2018/2/17 16:55,1640
2018/2/17 17:00,1582
2018/2/17 17:05,1626
2018/2/17 17:10,1559
2018/2/17 17:15,1693
2018/2/17 17:20,1563
2018/2/17 17:25,1499
2018/2/17 17:30,1625
2018/2/17 17:35,1555
2018/2/17 17:40,1571
2018/2/17 17:45,1518
2018/2/17 17:50,1487
2018/2/17 17:55,1488
2018/2/17 18:00,1559
2018/2/17 18:05,1473
2018/2/17 18:10,1411
2018/2/17 18:15,1405
2018/2/17 18:20,1369
2018/2/17 18:25,1339
2018/2/17 18:30,1329
2018/2/17 18:35,1428
2018/2/17 18:40,1356
2018/2/17 18:45,1425
2018/2/17 18:50,1314
2018/2/17 18:55,1342
2018/2/17 19:00,1367
2018/2/17 19:05,1222
2018/2/17 19:10,1470
2018/2/17 19:15,1427
2018/2/17 19:20,1445
2018/2/17 19:25,1368
2018/2/17 19:30,1329
2018/2/17 19:35,1344
2018/2/17 19:40,1300
2018/2/17 19:45,1365
2018/2/17 19:50,1378
2018/2/17 19:55,1436
2018/2/17 20:00,1364
2018/2/17 20:05,1411
2018/2/17 20:10,1398
2018/2/17 20:15,1440
2018/2/17 20:20,1436
2018/2/17 20:25,1493
2018/2/17 20:30,1428
2018/2/17 20:35,1480
2018/2/17 20:40,1549
2018/2/17 20:45,1449
2018/2/17 20:50,1459
2018/2/17 20:55,1494
2018/2/17 21:00,1456
2018/2/17 21:05,1533
2018/2/17 21:10,1445
2018/2/17 21:15,1486
2018/2/17 21:20,1438
2018/2/17 21:25,1442
2018/2/17 21:30,1432
2018/2/17 21:35,1487
2018/2/17 21:40,1442
2018/2/17 21:45,1435
2018/2/17 21:50,1508
2018/2/17 21:55,1474
2018/2/17 22:00,1383
2018/2/17 22:05,1437
2018/2/17 22:10,1405
2018/2/17 22:15,1378
2018/2/17 22:20,1479
2018/2/17 22:25,1395
2018/2/17 22:30,1450
2018/2/17 22:35,1388
2018/2/17 22:40,1360
2018/2/17 22:45,1411
2018/2/17 22:50,1431
2018/2/17 22:55,1469
2018/2/17 23:00,1414
2018/2/17 23:05,1554
2018/2/17 23:10,1443
2018/2/17 23:15,1413
2018/2/17 23:20,1440
2018/2/17 23:25,1396
2018/2/17 23:30,1377
2018/2/17 23:35,1410
2018/2/17 23:40,1419
2018/2/17 23:45,1420
2018/2/17 23:50,1364
2018/2/17 23:55,1399
2018/2/18,1428
2018/2/18 0:05,1381
2018/2/18 0:10,1354
2018/2/18 0:15,1310
2018/2/18 0:20,1357
2018/2/18 0:25,1406
2018/2/18 0:30,1356
2018/2/18 0:35,1316
2018/2/18 0:40,1349
2018/2/18 0:45,1324
2018/2/18 0:50,1310
2018/2/18 0:55,1372
2018/2/18 1:00,1328
2018/2/18 1:05,1314
2018/2/18 1:10,1372
2018/2/18 1:15,1411
2018/2/18 1:20,1407
2018/2/18 1:25,1301
2018/2/18 1:30,1337
2018/2/18 1:35,1326
2018/2/18 1:40,1348
2018/2/18 1:45,1303
2018/2/18 1:50,1330
2018/2/18 1:55,1331
2018/2/18 2:00,1362
2018/2/18 2:05,1362
2018/2/18 2:10,1323
2018/2/18 2:15,1409
2018/2/18 2:20,1311
2018/2/18 2:25,1370
2018/2/18 2:30,1306
2018/2/18 2:35,1309
2018/2/18 2:40,1348
2018/2/18 2:45,1420
2018/2/18 2:50,1293
2018/2/18 2:55,1316
2018/2/18 3:00,1303
2018/2/18 3:05,1271
2018/2/18 3:10,1340
2018/2/18 3:15,1332
2018/2/18 3:20,1352
2018/2/18 3:25,1299
2018/2/18 3:30,1329
2018/2/18 3:35,1326
2018/2/18 3:40,1363
2018/2/18 3:45,1397
2018/2/18 3:50,1282
2018/2/18 3:55,1293
2018/2/18 4:00,1241
2018/2/18 4:05,1248
2018/2/18 4:10,1328
2018/2/18 4:15,1290
2018/2/18 4:20,1286
2018/2/18 4:25,1341
2018/2/18 4:30,1263
2018/2/18 4:35,1254
2018/2/18 4:40,1282
2018/2/18 4:45,1249
2018/2/18 4:50,1262
2018/2/18 4:55,1246
2018/2/18 5:00,1271
2018/2/18 5:05,1259
2018/2/18 5:10,1196
2018/2/18 5:15,1253
2018/2/18 5:20,1299
2018/2/18 5:25,1294
2018/2/18 5:30,1280
2018/2/18 5:35,1260
2018/2/18 5:40,1297
2018/2/18 5:45,1322
2018/2/18 5:50,1267
2018/2/18 5:55,1273
2018/2/18 6:00,1382
2018/2/18 6:05,1315
2018/2/18 6:10,1244
2018/2/18 6:15,1277
2018/2/18 6:20,1326
2018/2/18 6:25,1345
2018/2/18 6:30,1414
2018/2/18 6:35,1395
2018/2/18 6:40,1344
2018/2/18 6:45,1241
2018/2/18 6:50,1259
2018/2/18 6:55,1272
2018/2/18 7:00,1308
2018/2/18 7:05,1483
2018/2/18 7:10,1285
2018/2/18 7:15,1267
2018/2/18 7:20,1220
2018/2/18 7:25,1306
2018/2/18 7:30,1379
2018/2/18 7:35,1277
2018/2/18 7:40,1332
2018/2/18 7:45,1362
2018/2/18 7:50,1363
2018/2/18 7:55,1398
2018/2/18 8:00,1428
2018/2/18 8:05,1385
2018/2/18 8:10,1377
2018/2/18 8:15,1413
2018/2/18 8:20,1474
2018/2/18 8:25,1467
2018/2/18 8:30,1432
2018/2/18 8:35,1456
2018/2/18 8:40,1539
2018/2/18 8:45,1453
2018/2/18 8:50,1458
2018/2/18 8:55,1433
2018/2/18 9:00,1469
2018/2/18 9:05,1533
2018/2/18 9:10,1489
2018/2/18 9:15,1419
2018/2/18 9:20,1466
2018/2/18 9:25,1539
2018/2/18 9:30,1371
2018/2/18 9:35,1587
2018/2/18 9:40,1524
2018/2/18 9:45,1567
2018/2/18 9:50,1514
2018/2/18 9:55,1553
2018/2/18 10:00,1467
2018/2/18 10:05,1585
2018/2/18 10:10,1593
2018/2/18 10:15,1539
2018/2/18 10:20,1565
2018/2/18 10:25,1512
2018/2/18 10:30,1522
2018/2/18 10:35,1539
2018/2/18 10:40,1505
2018/2/18 10:45,1532
2018/2/18 10:50,1516
2018/2/18 10:55,1509
2018/2/18 11:00,1479
2018/2/18 11:05,1450
2018/2/18 11:10,1437
2018/2/18 11:15,1479
2018/2/18 11:20,1407
2018/2/18 11:25,1426
2018/2/18 11:30,1468
2018/2/18 11:35,1524
2018/2/18 11:40,1422
2018/2/18 11:45,1392
2018/2/18 11:50,1419
2018/2/18 11:55,1380
2018/2/18 12:00,1429
2018/2/18 12:05,1396
2018/2/18 12:10,1420
2018/2/18 12:15,1366
2018/2/18 12:20,1456
2018/2/18 12:25,1441
2018/2/18 12:30,1396
2018/2/18 12:35,1408
2018/2/18 12:40,1501
2018/2/18 12:45,1544
2018/2/18 12:50,1548
2018/2/18 12:55,1561
2018/2/18 13:00,1462
2018/2/18 13:05,1486
2018/2/18 13:10,1477
2018/2/18 13:15,1570
2018/2/18 13:20,1513
2018/2/18 13:25,1547
2018/2/18 13:30,1548
2018/2/18 13:35,1662
2018/2/18 13:40,1640
2018/2/18 13:45,1658
2018/2/18 13:50,1531
2018/2/18 13:55,1547
2018/2/18 14:00,1659
2018/2/18 14:05,1554
2018/2/18 14:10,1524
2018/2/18 14:15,1607
2018/2/18 14:20,1548
2018/2/18 14:25,1617
2018/2/18 14:30,1659
2018/2/18 14:35,1642
2018/2/18 14:40,1652
2018/2/18 14:45,1662
2018/2/18 14:50,1696
2018/2/18 14:55,1644
2018/2/18 15:00,1663
2018/2/18 15:05,1628
2018/2/18 15:10,1666
2018/2/18 15:15,1652
2018/2/18 15:20,1699
2018/2/18 15:25,1704
2018/2/18 15:30,1705
2018/2/18 15:35,1735
2018/2/18 15:40,1704
2018/2/18 15:45,1597
2018/2/18 15:50,1674
2018/2/18 15:55,1662
2018/2/18 16:00,1731
2018/2/18 16:05,1626
2018/2/18 16:10,1598
2018/2/18 16:15,1594
2018/2/18 16:20,1576
2018/2/18 16:25,1560
2018/2/18 16:30,1609
2018/2/18 16:35,1811
2018/2/18 16:40,1564
2018/2/18 16:45,1601
2018/2/18 16:50,1620
2018/2/18 16:55,1681
2018/2/18 17:00,1663
2018/2/18 17:05,1704
2018/2/18 17:10,1535
2018/2/18 17:15,1551
2018/2/18 17:20,1594
2018/2/18 17:25,1551
2018/2/18 17:30,1734
2018/2/18 17:35,1748
2018/2/18 17:40,1765
2018/2/18 17:45,1664
2018/2/18 17:50,1617
2018/2/18 17:55,1576
2018/2/18 18:00,1804
2018/2/18 18:05,1568
2018/2/18 18:10,1563
2018/2/18 18:15,1516
2018/2/18 18:20,1469
2018/2/18 18:25,1710
2018/2/18 18:30,1522
2018/2/18 18:35,1538
2018/2/18 18:40,1610
2018/2/18 18:45,1355
2018/2/18 18:50,1378
2018/2/18 18:55,1507
2018/2/18 19:00,1490
2018/2/18 19:05,1535
2018/2/18 19:10,1563
2018/2/18 19:15,1378
2018/2/18 19:20,1489
2018/2/18 19:25,1426
2018/2/18 19:30,1478
2018/2/18 19:35,1576
2018/2/18 19:40,1378
2018/2/18 19:45,1520
2018/2/18 19:50,1442
2018/2/18 19:55,1556
2018/2/18 20:00,1486
2018/2/18 20:05,1520
2018/2/18 20:10,1469
2018/2/18 20:15,1465
2018/2/18 20:20,1415
2018/2/18 20:25,1511
2018/2/18 20:30,1431
2018/2/18 20:35,1310
2018/2/18 20:40,1337
2018/2/18 20:45,1479
2018/2/18 20:50,1316
2018/2/18 20:55,1356
2018/2/18 21:00,1473
2018/2/18 21:05,1403
2018/2/18 21:10,1373
2018/2/18 21:15,1450
2018/2/18 21:20,1390
2018/2/18 21:25,1334
2018/2/18 21:30,1340
2018/2/18 21:35,1330
2018/2/18 21:40,1523
2018/2/18 21:45,1382
2018/2/18 21:50,1407
2018/2/18 21:55,1339
2018/2/18 22:00,1369
2018/2/18 22:05,1366
2018/2/18 22:10,1384
2018/2/18 22:15,1376
2018/2/18 22:20,1454
2018/2/18 22:25,1322
2018/2/18 22:30,1327
2018/2/18 22:35,1421
2018/2/18 22:40,1294
2018/2/18 22:45,1328
2018/2/18 22:50,1289
2018/2/18 22:55,1312
2018/2/18 23:00,1262
2018/2/18 23:05,1323
2018/2/18 23:10,1294
2018/2/18 23:15,1287
2018/2/18 23:20,1194
2018/2/18 23:25,1163
2018/2/18 23:30,1155
2018/2/18 23:35,1366
2018/2/18 23:40,1143
2018/2/18 23:45,1166
2018/2/18 23:50,1255
2018/2/18 23:55,1174
2018/2/19,1413
2018/2/19 0:05,1238
2018/2/19 0:10,1138
2018/2/19 0:15,1124
2018/2/19 0:20,1110
2018/2/19 0:25,1117
2018/2/19 0:30,1121
2018/2/19 0:35,1265
2018/2/19 0:40,1199
2018/2/19 0:45,1264
2018/2/19 0:50,1347
2018/2/19 0:55,1210
2018/2/19 1:00,1246
2018/2/19 1:05,1367
2018/2/19 1:10,1281
2018/2/19 1:15,1225
2018/2/19 1:20,1239
2018/2/19 1:25,1214
2018/2/19 1:30,1343
2018/2/19 1:35,1198
2018/2/19 1:40,1280
2018/2/19 1:45,1466
2018/2/19 1:50,1228
2018/2/19 1:55,1274
2018/2/19 2:00,1177
2018/2/19 2:05,1176
2018/2/19 2:10,1179
2018/2/19 2:15,1167
2018/2/19 2:20,1172
2018/2/19 2:25,1155
2018/2/19 2:30,1260
2018/2/19 2:35,1185
2018/2/19 2:40,1247
2018/2/19 2:45,1275
2018/2/19 2:50,1149
2018/2/19 2:55,1213
2018/2/19 3:00,1227
2018/2/19 3:05,1143
2018/2/19 3:10,1149
2018/2/19 3:15,1077
2018/2/19 3:20,1106
2018/2/19 3:25,1061
2018/2/19 3:30,1092
2018/2/19 3:35,1081
2018/2/19 3:40,1183
2018/2/19 3:45,1166
2018/2/19 3:50,1131
2018/2/19 3:55,1102
2018/2/19 4:00,1147
2018/2/19 4:05,1134
2018/2/19 4:10,1129
2018/2/19 4:15,1180
2018/2/19 4:20,1142
2018/2/19 4:25,1108
2018/2/19 4:30,1150
2018/2/19 4:35,1185
2018/2/19 4:40,1109
2018/2/19 4:45,1083
2018/2/19 4:50,1081
2018/2/19 4:55,1208
2018/2/19 5:00,1266
2018/2/19 5:05,1134
2018/2/19 5:10,1143
2018/2/19 5:15,1133
2018/2/19 5:20,1192
2018/2/19 5:25,1324
2018/2/19 5:30,1196
2018/2/19 5:35,1282
2018/2/19 5:40,1377
2018/2/19 5:45,1333
2018/2/19 5:50,1335
2018/2/19 5:55,1436
2018/2/19 6:00,1399
2018/2/19 6:05,1329
2018/2/19 6:10,1292
2018/2/19 6:15,1180
2018/2/19 6:20,1230
2018/2/19 6:25,1342
2018/2/19 6:30,1151
2018/2/19 6:35,1165
2018/2/19 6:40,1152
2018/2/19 6:45,1105
2018/2/19 6:50,1182
2018/2/19 6:55,1291
2018/2/19 7:00,1348
2018/2/19 7:05,1339
2018/2/19 7:10,1233
2018/2/19 7:15,1313
2018/2/19 7:20,1365
2018/2/19 7:25,1351
2018/2/19 7:30,1363
2018/2/19 7:35,1413
2018/2/19 7:40,1420
2018/2/19 7:45,1372
2018/2/19 7:50,1400
2018/2/19 7:55,1389
2018/2/19 8:00,1402
2018/2/19 8:05,1403
2018/2/19 8:10,1453
2018/2/19 8:15,1443
2018/2/19 8:20,1488
2018/2/19 8:25,1511
2018/2/19 8:30,1562
2018/2/19 8:35,1467
2018/2/19 8:40,1449
2018/2/19 8:45,1498
2018/2/19 8:50,1465
2018/2/19 8:55,1451
2018/2/19 9:00,1486
2018/2/19 9:05,1480
2018/2/19 9:10,1462
2018/2/19 9:15,1559
2018/2/19 9:20,1597
2018/2/19 9:25,1696
2018/2/19 9:30,1637
2018/2/19 9:35,1620
2018/2/19 9:40,1647
2018/2/19 9:45,1665
2018/2/19 9:50,1677
2018/2/19 9:55,1622
2018/2/19 10:00,1560
2018/2/19 10:05,1693
2018/2/19 10:10,1711
2018/2/19 10:15,1665
2018/2/19 10:20,1747
2018/2/19 10:25,1672
2018/2/19 10:30,1687
2018/2/19 10:35,1753
2018/2/19 10:40,1722
2018/2/19 10:45,1694
2018/2/19 10:50,1709
2018/2/19 10:55,1663
2018/2/19 11:00,1678
2018/2/19 11:05,1759
2018/2/19 11:10,1661
2018/2/19 11:15,1700
2018/2/19 11:20,1686
2018/2/19 11:25,1861
2018/2/19 11:30,1691
2018/2/19 11:35,1624
2018/2/19 11:40,1676
2018/2/19 11:45,1654
2018/2/19 11:50,1666
2018/2/19 11:55,1693
2018/2/19 12:00,1651
2018/2/19 12:05,1640
2018/2/19 12:10,1600
2018/2/19 12:15,1609
2018/2/19 12:20,1566
2018/2/19 12:25,1560
2018/2/19 12:30,1662
2018/2/19 12:35,1548
2018/2/19 12:40,1588
2018/2/19 12:45,1630
2018/2/19 12:50,1562
2018/2/19 12:55,1639
2018/2/19 13:00,1558
2018/2/19 13:05,1593
2018/2/19 13:10,1679
2018/2/19 13:15,1642
2018/2/19 13:20,1641
2018/2/19 13:25,1616
2018/2/19 13:30,1576
2018/2/19 13:35,1603
2018/2/19 13:40,1533
2018/2/19 13:45,1596
2018/2/19 13:50,1579
2018/2/19 13:55,1660
2018/2/19 14:00,1602
2018/2/19 14:05,1573
2018/2/19 14:10,1608
2018/2/19 14:15,1656
2018/2/19 14:20,1624
2018/2/19 14:25,1659
2018/2/19 14:30,1679
2018/2/19 14:35,1684
2018/2/19 14:40,1732
2018/2/19 14:45,1610
2018/2/19 14:50,1799
2018/2/19 14:55,1678
2018/2/19 15:00,1640
2018/2/19 15:05,1606
2018/2/19 15:10,1657
2018/2/19 15:15,1710
2018/2/19 15:20,1781
2018/2/19 15:25,1638
2018/2/19 15:30,1653
2018/2/19 15:35,1764
2018/2/19 15:40,1816
2018/2/19 15:45,1623
2018/2/19 15:50,1703
2018/2/19 15:55,1769
2018/2/19 16:00,1669
2018/2/19 16:05,1598
2018/2/19 16:10,1605
2018/2/19 16:15,1709
2018/2/19 16:20,1556
2018/2/19 16:25,1607
2018/2/19 16:30,1667
2018/2/19 16:35,1669
2018/2/19 16:40,1652
2018/2/19 16:45,1651
2018/2/19 16:50,1711
2018/2/19 16:55,1621
2018/2/19 17:00,1834
2018/2/19 17:05,1712
2018/2/19 17:10,1723
2018/2/19 17:15,1783
2018/2/19 17:20,1771
2018/2/19 17:25,1620
2018/2/19 17:30,1879
2018/2/19 17:35,1667
2018/2/19 17:40,1664
2018/2/19 17:45,1597
2018/2/19 17:50,1588
2018/2/19 17:55,1623
2018/2/19 18:00,1704
2018/2/19 18:05,1610
2018/2/19 18:10,1656
2018/2/19 18:15,1494
2018/2/19 18:20,1443
2018/2/19 18:25,1654
2018/2/19 18:30,1546
2018/2/19 18:35,1452
2018/2/19 18:40,1369
2018/2/19 18:45,1413
2018/2/19 18:50,1340
2018/2/19 18:55,1430
2018/2/19 19:00,1593
2018/2/19 19:05,1447
2018/2/19 19:10,1308
2018/2/19 19:15,1369
2018/2/19 19:20,1401
2018/2/19 19:25,1331
2018/2/19 19:30,1347
2018/2/19 19:35,1495
2018/2/19 19:40,1304
2018/2/19 19:45,1418
2018/2/19 19:50,1444
2018/2/19 19:55,1352
2018/2/19 20:00,1369
2018/2/19 20:05,1332
2018/2/19 20:10,1379
2018/2/19 20:15,1364
2018/2/19 20:20,1346
2018/2/19 20:25,1404
2018/2/19 20:30,1453
2018/2/19 20:35,1401
2018/2/19 20:40,1387
2018/2/19 20:45,1363
2018/2/19 20:50,1542
2018/2/19 20:55,1285
2018/2/19 21:00,1305
2018/2/19 21:05,1373
2018/2/19 21:10,1299
2018/2/19 21:15,1279
2018/2/19 21:20,1426
2018/2/19 21:25,1354
2018/2/19 21:30,1319
2018/2/19 21:35,1477
2018/2/19 21:40,1373
2018/2/19 21:45,1359
2018/2/19 21:50,1404
2018/2/19 21:55,1321
2018/2/19 22:00,1339
2018/2/19 22:05,1311
2018/2/19 22:10,1325
2018/2/19 22:15,1247
2018/2/19 22:20,1262
2018/2/19 22:25,1199
2018/2/19 22:30,1206
2018/2/19 22:35,1221
2018/2/19 22:40,1345
2018/2/19 22:45,1204
2018/2/19 22:50,1440
2018/2/19 22:55,1203
2018/2/19 23:00,1212
2018/2/19 23:05,1186
2018/2/19 23:10,1225
2018/2/19 23:15,1236
2018/2/19 23:20,1192
2018/2/19 23:25,1148
2018/2/19 23:30,1210
2018/2/19 23:35,1154
2018/2/19 23:40,1225
2018/2/19 23:45,1183
2018/2/19 23:50,1156
2018/2/19 23:55,1171
2018/2/20,1146
2018/2/20 0:05,1227
2018/2/20 0:10,1095
2018/2/20 0:15,1189
2018/2/20 0:20,1085
2018/2/20 0:25,1247
2018/2/20 0:30,1235
2018/2/20 0:35,1194
2018/2/20 0:40,1167
2018/2/20 0:45,1270
2018/2/20 0:50,1115
2018/2/20 0:55,1148
2018/2/20 1:00,1114
2018/2/20 1:05,1147
2018/2/20 1:10,1162
2018/2/20 1:15,1121
2018/2/20 1:20,1105
2018/2/20 1:25,1237
2018/2/20 1:30,1096
2018/2/20 1:35,1175
2018/2/20 1:40,1163
2018/2/20 1:45,1190
2018/2/20 1:50,1196
2018/2/20 1:55,1110
2018/2/20 2:00,1178
2018/2/20 2:05,1089
2018/2/20 2:10,1128
2018/2/20 2:15,1304
2018/2/20 2:20,1110
2018/2/20 2:25,1103
2018/2/20 2:30,1100
2018/2/20 2:35,1089
2018/2/20 2:40,1117
2018/2/20 2:45,1104
2018/2/20 2:50,1100
2018/2/20 2:55,1045
2018/2/20 3:00,1122
2018/2/20 3:05,1087
2018/2/20 3:10,1072
2018/2/20 3:15,1165
2018/2/20 3:20,1159
2018/2/20 3:25,1099
2018/2/20 3:30,1117
2018/2/20 3:35,1106
2018/2/20 3:40,1088
2018/2/20 3:45,1070
2018/2/20 3:50,1103
2018/2/20 3:55,1110
2018/2/20 4:00,1116
2018/2/20 4:05,1076
2018/2/20 4:10,1099
2018/2/20 4:15,1154
2018/2/20 4:20,1256
2018/2/20 4:25,1170
2018/2/20 4:30,1076
2018/2/20 4:35,1087
2018/2/20 4:40,1111
2018/2/20 4:45,1102
2018/2/20 4:50,1129
2018/2/20 4:55,1108
2018/2/20 5:00,1277
2018/2/20 5:05,1176
2018/2/20 5:10,1175
2018/2/20 5:15,1197
2018/2/20 5:20,1122
2018/2/20 5:25,1156
2018/2/20 5:30,1255
2018/2/20 5:35,1235
2018/2/20 5:40,1208
2018/2/20 5:45,1126
2018/2/20 5:50,1127
2018/2/20 5:55,1218
2018/2/20 6:00,1307
2018/2/20 6:05,1228
2018/2/20 6:10,1181
2018/2/20 6:15,1349
2018/2/20 6:20,1199
2018/2/20 6:25,1314
2018/2/20 6:30,1221
2018/2/20 6:35,1279
2018/2/20 6:40,1226
2018/2/20 6:45,1170
2018/2/20 6:50,1255
2018/2/20 6:55,1339
2018/2/20 7:00,1349
2018/2/20 7:05,1336
2018/2/20 7:10,1597
2018/2/20 7:15,1476
2018/2/20 7:20,1387
2018/2/20 7:25,1401
2018/2/20 7:30,1415
2018/2/20 7:35,1418
2018/2/20 7:40,1470
2018/2/20 7:45,1467
2018/2/20 7:50,1507
2018/2/20 7:55,1440
2018/2/20 8:00,1471
2018/2/20 8:05,1440
2018/2/20 8:10,1459
2018/2/20 8:15,1521
2018/2/20 8:20,1545
2018/2/20 8:25,1550
2018/2/20 8:30,1436
2018/2/20 8:35,1558
2018/2/20 8:40,1591
2018/2/20 8:45,1554
2018/2/20 8:50,1549
2018/2/20 8:55,1556
2018/2/20 9:00,1533
2018/2/20 9:05,1559
2018/2/20 9:10,1555
2018/2/20 9:15,1648
2018/2/20 9:20,1528
2018/2/20 9:25,1523
2018/2/20 9:30,1566
2018/2/20 9:35,1555
2018/2/20 9:40,1626
2018/2/20 9:45,1637
2018/2/20 9:50,1665
2018/2/20 9:55,1622
2018/2/20 10:00,1609
2018/2/20 10:05,1655
2018/2/20 10:10,1627
2018/2/20 10:15,1666
2018/2/20 10:20,1742
2018/2/20 10:25,1690
2018/2/20 10:30,1777
2018/2/20 10:35,1707
2018/2/20 10:40,1673
2018/2/20 10:45,1729
2018/2/20 10:50,1792
2018/2/20 10:55,1666
2018/2/20 11:00,1703
2018/2/20 11:05,1631
2018/2/20 11:10,1658
2018/2/20 11:15,1648
2018/2/20 11:20,1625
2018/2/20 11:25,1614
2018/2/20 11:30,1661
2018/2/20 11:35,1611
2018/2/20 11:40,1603
2018/2/20 11:45,1641
2018/2/20 11:50,1655
2018/2/20 11:55,1559
2018/2/20 12:00,1659
2018/2/20 12:05,1633
2018/2/20 12:10,1561
2018/2/20 12:15,1585
2018/2/20 12:20,1614
2018/2/20 12:25,1681
2018/2/20 12:30,1589
2018/2/20 12:35,1527
2018/2/20 12:40,1615
2018/2/20 12:45,1551
2018/2/20 12:50,1536
2018/2/20 12:55,1538
2018/2/20 13:00,1566
2018/2/20 13:05,1642
2018/2/20 13:10,1567
2018/2/20 13:15,1605
2018/2/20 13:20,1614
2018/2/20 13:25,1576
2018/2/20 13:30,1603
2018/2/20 13:35,1708
2018/2/20 13:40,1638
2018/2/20 13:45,1635
2018/2/20 13:50,1634
2018/2/20 13:55,1640
2018/2/20 14:00,1598
2018/2/20 14:05,1706
2018/2/20 14:10,1685
2018/2/20 14:15,1684
2018/2/20 14:20,1607
2018/2/20 14:25,1641
2018/2/20 14:30,1679
2018/2/20 14:35,1689
2018/2/20 14:40,1644
2018/2/20 14:45,1786
2018/2/20 14:50,1670
2018/2/20 14:55,1610
2018/2/20 15:00,1752
2018/2/20 15:05,1693
2018/2/20 15:10,1694
2018/2/20 15:15,1674
2018/2/20 15:20,1583
2018/2/20 15:25,1706
2018/2/20 15:30,1636
2018/2/20 15:35,1588
2018/2/20 15:40,1648
2018/2/20 15:45,1651
2018/2/20 15:50,1611
2018/2/20 15:55,1612
2018/2/20 16:00,1604
2018/2/20 16:05,1693
2018/2/20 16:10,1709
2018/2/20 16:15,1805
2018/2/20 16:20,1658
2018/2/20 16:25,1591
2018/2/20 16:30,1759
2018/2/20 16:35,1783
2018/2/20 16:40,1780
2018/2/20 16:45,1660
2018/2/20 16:50,1725
2018/2/20 16:55,1768
2018/2/20 17:00,1653
2018/2/20 17:05,1617
2018/2/20 17:10,1564
2018/2/20 17:15,1605
2018/2/20 17:20,1696
2018/2/20 17:25,1601
2018/2/20 17:30,1708
2018/2/20 17:35,1619
2018/2/20 17:40,1531
2018/2/20 17:45,1577
2018/2/20 17:50,1652
2018/2/20 17:55,1665
2018/2/20 18:00,1542
2018/2/20 18:05,1602
2018/2/20 18:10,1531
2018/2/20 18:15,1621
2018/2/20 18:20,1431
2018/2/20 18:25,1412
2018/2/20 18:30,1405
2018/2/20 18:35,1528
2018/2/20 18:40,1480
2018/2/20 18:45,1417
2018/2/20 18:50,1382
2018/2/20 18:55,1505
2018/2/20 19:00,1352
2018/2/20 19:05,1462
2018/2/20 19:10,1586
2018/2/20 19:15,1523
2018/2/20 19:20,1493
2018/2/20 19:25,1427
2018/2/20 19:30,1389
2018/2/20 19:35,1410
2018/2/20 19:40,1398
2018/2/20 19:45,1387
2018/2/20 19:50,1373
2018/2/20 19:55,1332
2018/2/20 20:00,1461
2018/2/20 20:05,1430
2018/2/20 20:10,1349
2018/2/20 20:15,1457
2018/2/20 20:20,1391
2018/2/20 20:25,1334
2018/2/20 20:30,1416
2018/2/20 20:35,1351
2018/2/20 20:40,1379
2018/2/20 20:45,1399
2018/2/20 20:50,1504
2018/2/20 20:55,1529
2018/2/20 21:00,1369
2018/2/20 21:05,1308
2018/2/20 21:10,1335
2018/2/20 21:15,1433
2018/2/20 21:20,1413
2018/2/20 21:25,1389
2018/2/20 21:30,1304
2018/2/20 21:35,1383
2018/2/20 21:40,1532
2018/2/20 21:45,1515
2018/2/20 21:50,1310
2018/2/20 21:55,1328
2018/2/20 22:00,1268
2018/2/20 22:05,1258
